PARK,X_COORD,Y_COORD
DVORAK (ANTON),-87.65420604,41.8546166
DVORAK (ANTON),-87.65395281,41.85409481
DVORAK (ANTON),-87.65334479,41.85506176
DVORAK (ANTON),-87.65442663,41.85365621
DVORAK (ANTON),-87.65349774,41.85409878
DVORAK (ANTON),-87.65426498,41.85368308
ECKERSALL (WALTER HERBERT),-87.5652778,41.74656885
ECKERSALL (WALTER HERBERT),-87.56408485,41.74660437
ECKHART (BERNARD),-87.66170436,41.89694195
ECKHART (BERNARD),-87.66121538,41.89743841
ECKHART (BERNARD),-87.66130239,41.89663949
ECKHART (BERNARD),-87.66156893,41.89664871
ECKHART (BERNARD),-87.6620142,41.89656703
ECKHART (BERNARD),-87.66042994,41.89766012
ECKHART (BERNARD),-87.66117862,41.89697093
ECKHART (BERNARD),-87.66064966,41.8964299
ECKHART (BERNARD),-87.66045626,41.89661189
ECKHART (BERNARD),-87.66193706,41.89768726
EDGEBROOK,-87.76026827,42.00043454
EDGEBROOK,-87.76097457,42.00073344
EDGEBROOK,-87.76195385,42.00121951
EDGEBROOK,-87.76204004,42.00015275
EDISON (THOMAS ALVA),-87.81731985,42.00393685
EDMONDS (MOLLY),-87.64320933,41.78405217
ELLIS (SAMUEL),-87.60948774,41.82781857
ELLIS (SAMUEL),-87.60973606,41.82774706
ELLIS (SAMUEL),-87.61052953,41.82826663
ELLIS (SAMUEL),-87.60984316,41.82806927
ELLIS (SAMUEL),-87.61110204,41.82791156
ELLIS (SAMUEL),-87.61064885,41.82882459
ELLIS (SAMUEL),-87.61075366,41.82935139
ELLIS (SAMUEL),-87.61058896,41.83009573
ELLIS (SAMUEL),-87.61042547,41.83015316
ELSTON (DANIEL),-87.70617921,41.94442537
EMERALD,-87.64428688,41.79234065
EMMERSON (LOUIS),-87.67689596,41.9945955
EMMERSON (LOUIS),-87.6763751,41.99457341
EMMERSON (LOUIS),-87.67608741,41.99472151
EMMERSON (LOUIS),-87.67567421,41.994614
EMMERSON (LOUIS),-87.6758664,41.9946151
ERHLER (WILLIAM),-87.68376827,41.91633622
ESSEX,-87.58998837,41.75512147
EUCLID,-87.63785786,41.71646921
EUCLID,-87.637851,41.71626563
EUCLID,-87.63764968,41.7172895
EUCLID,-87.63794939,41.71679882
EUCLID,-87.6373466,41.71769414
EUCLID,-87.63735639,41.7163678
EUCLID,-87.63773545,41.71606478
EUCLID,-87.63793312,41.71578781
EUCLID,-87.63776561,41.71578679
EVERGREEN,-87.64569181,41.93978193
FARGO (JAMES) BEACH,-87.6630386,42.01708142
FELLGER (CHARLES),-87.67911213,41.93984055
FERNWOOD,-87.63968362,41.70411766
FERNWOOD,-87.63968987,41.70392604
FERNWOOD,-87.63948829,41.70335526
FERNWOOD,-87.63869024,41.70432173
FERNWOOD,-87.63850271,41.70432059
FERNWOOD,-87.63859405,41.70396511
FERNWOOD,-87.63885961,41.70355029
FERNWOOD,-87.63931153,41.70441074
FERNWOOD,-87.6398073,41.70470278
FERNWOOD,-87.63982475,41.70307856
FERNWOOD,-87.63808947,41.70304294
FERNWOOD,-87.63858418,41.70304279
FERNWOOD,-87.63824878,41.70304391
FERNWOOD,-87.63842485,41.70304497
FIELD (EUGENE),-87.72099372,41.9749202
FIELD (EUGENE),-87.72238346,41.97401353
FIELD (EUGENE),-87.72106223,41.97526218
FIELD (EUGENE),-87.72419449,41.97487834
FIELD (EUGENE),-87.72387154,41.97471282
FIELD (EUGENE),-87.72126415,41.97458482
FIELD (EUGENE),-87.72430795,41.97439176
FIELD (EUGENE),-87.72415489,41.97440363
FIELD (EUGENE),-87.72399339,41.97440912
FIELD (EUGENE),-87.72383201,41.97440192
FIELD (EUGENE),-87.72365353,41.97440731
FILBERT,-87.67506326,41.95351291
FLOWER (LUCY),-87.6919322,41.91505889
FLYING SQUIRREL,-87.5964215,41.77486086
FOREST GLEN,-87.75461143,41.97755095
FOSCO (PETER),-87.65765932,41.86488239
FOSCO (PETER),-87.65715783,41.86465616
FOSCO (PETER),-87.6580905,41.86454055
FOSCO (PETER),-87.65678191,41.8644966
FOSCO (PETER),-87.65810509,41.86491003
FOSTER (J. FRANK),-87.66098785,41.7427583
FOSTER (J. FRANK),-87.66076858,41.74276024
FOSTER (J. FRANK),-87.65959765,41.74209011
FOSTER (J. FRANK),-87.65989178,41.74062183
FOSTER (J. FRANK),-87.65993068,41.74171519
FOSTER (J. FRANK),-87.66022744,41.74175752
FOSTER (J. FRANK),-87.65914854,41.74286332
FOSTER (J. FRANK),-87.66018367,41.74211622
FOSTER (J. FRANK),-87.66064357,41.74094035
FOSTER (J. FRANK),-87.65939107,41.74108112
FOSTER (J. FRANK),-87.65909989,41.74014888
JACKSON (ANDREW),-87.57904851,41.78923729
FOSTER (J. FRANK),-87.65965185,41.74286643
FOSTER (J. FRANK),-87.66091124,41.74227167
FOSTER (J. FRANK),-87.66068186,41.74015493
FOSTER (J. FRANK),-87.66128893,41.74274396
FOSTER (J. FRANK),-87.66127996,41.7423672
FOSTER (J. FRANK),-87.66127885,41.74206132
FOSTER (J. FRANK),-87.66126942,41.74172964
FOSTER (J. FRANK),-87.65866166,41.74176588
FOSTER (J. FRANK),-87.65867972,41.74209441
FOSTER (J. FRANK),-87.65868055,41.74242606
FOSTER (J. FRANK),-87.65869,41.74275453
FOSTER (J. FRANK),-87.65909396,41.74215799
FOSTER (J. FRANK),-87.66086473,41.74178522
FRANKLIN (BENJAMIN),-87.73144598,41.861056
FRANKLIN (BENJAMIN),-87.73172986,41.86105115
FRANKLIN (BENJAMIN),-87.73200527,41.86104626
FRANKLIN (BENJAMIN),-87.73194942,41.86179033
FRANKLIN (BENJAMIN),-87.73305041,41.86120146
FRANKLIN (BENJAMIN),-87.73238477,41.86214082
FRANKLIN (BENJAMIN),-87.73146498,41.86219301
FRANKLIN (BENJAMIN),-87.73146022,41.86134426
FRANKLIN (BENJAMIN),-87.7330324,41.86174518
FRANKLIN (BENJAMIN),-87.73263918,41.86075823
FRANKLIN (BENJAMIN),-87.73233693,41.86136785
FRANKLIN (BENJAMIN),-87.73302908,41.86209985
FRANKLIN (BENJAMIN),-87.73272064,41.86155987
FULLER (MELVILLE),-87.63536534,41.81194591
FULLER (MELVILLE),-87.63430146,41.81093765
FULLER (MELVILLE),-87.63489941,41.81227284
FULLER (MELVILLE),-87.63425801,41.81228739
FULLER (MELVILLE),-87.63474906,41.810475
FULLER (MELVILLE),-87.63377655,41.81128963
FULLER (MELVILLE),-87.635393,41.81072555
FULLER (MELVILLE),-87.6338171,41.81222426
FULLER (MELVILLE),-87.63379716,41.81172612
FULLER (MELVILLE),-87.63473458,41.81122431
FULLER (MELVILLE),-87.63365194,41.81050626
FULLER (MELVILLE),-87.63382954,41.81049786
FULLER (MELVILLE),-87.63515875,41.81193776
GAGE (GEORGE),-87.68436523,41.79256483
GAGE (GEORGE),-87.68694738,41.79298421
GAGE (GEORGE),-87.68463291,41.7935393
GAGE (GEORGE),-87.68530597,41.7935431
GAGE (GEORGE),-87.68433991,41.79289556
GAGE (GEORGE),-87.68645045,41.79295252
GAGE (GEORGE),-87.68734658,41.7934409
GAGE (GEORGE),-87.68534656,41.79409199
GAGE (GEORGE),-87.68494529,41.79276502
GAGE (GEORGE),-87.68548976,41.79254134
GAGE (GEORGE),-87.68522999,41.79299934
GAGE (GEORGE),-87.68722319,41.79222887
GAGE (GEORGE),-87.68453372,41.7948333
GAGE (GEORGE),-87.68589075,41.79310451
GAGE (GEORGE),-87.68605825,41.79309949
GAGE (GEORGE),-87.68606214,41.79350528
GAGE (GEORGE),-87.68587066,41.79351613
GAGE (GEORGE),-87.68604561,41.79277122
GAGE (GEORGE),-87.68589412,41.79277037
GAGE (GEORGE),-87.6858744,41.79235256
GAGE (GEORGE),-87.68604987,41.79234758
GAGE (GEORGE),-87.6846507,41.79272158
GAGE (GEORGE),-87.6845537,41.79285231
GALEWOOD,-87.76963557,41.91226966
GALEWOOD,-87.7686981,41.91242374
GALEWOOD,-87.76810173,41.91234032
GALEWOOD,-87.76844414,41.91223653
GALEWOOD,-87.76770701,41.9122577
GALEWOOD,-87.76920057,41.91228488
GALEWOOD,-87.76932224,41.91241689
GALEWOOD,-87.76877927,41.91222754
GARFIELD (JAMES),-87.71740647,41.88362371
GARFIELD (JAMES),-87.71699526,41.87765139
GARFIELD (JAMES),-87.71802594,41.87529024
GARFIELD (JAMES),-87.71907187,41.87791487
GARFIELD (JAMES),-87.71803913,41.87799105
GARFIELD (JAMES),-87.71721451,41.88630098
GARFIELD (JAMES),-87.71602292,41.88249998
GARFIELD (JAMES),-87.71883427,41.88595365
GARFIELD (JAMES),-87.71601969,41.8828353
GARFIELD (JAMES),-87.7181083,41.87757041
GARFIELD (JAMES),-87.718443,41.87756862
GARFIELD (JAMES),-87.71758872,41.87840376
GARFIELD (JAMES),-87.71908114,41.87833314
GARFIELD (JAMES),-87.71995754,41.87668341
GARFIELD (JAMES),-87.71888195,41.87666694
GARFIELD (JAMES),-87.7194868,41.87591265
GARFIELD (JAMES),-87.71665628,41.88267349
GARFIELD (JAMES),-87.71194361,41.88130341
GARFIELD (JAMES),-87.7115065,41.88397561
GARFIELD (JAMES),-87.71179549,41.8832661
GARFIELD (JAMES),-87.71824946,41.87591318
GARFIELD (JAMES),-87.71713685,41.87676479
GARFIELD (JAMES),-87.71718446,41.8786612
GARFIELD (JAMES),-87.71701239,41.87865551
GARFIELD (JAMES),-87.71700289,41.87831719
GARFIELD (JAMES),-87.71716863,41.87831808
GARFIELD (JAMES),-87.71716546,41.87798456
GARFIELD (JAMES),-87.71699963,41.8779932
GARIBALDI (GIUSEPPI),-87.66507218,41.87194915
GATELY (JAMES),-87.60263891,41.70854117
GATELY (JAMES),-87.60559168,41.70992992
GATELY (JAMES),-87.60333903,41.70980176
GATELY (JAMES),-87.60385622,41.71007058
GATELY (JAMES),-87.60487442,41.71011748
GATELY (JAMES),-87.60436531,41.70919923
GATELY (JAMES),-87.60527545,41.70925555
GATELY (JAMES),-87.60599408,41.70774854
GATELY (JAMES),-87.60341886,41.70937016
GILL (JOSEPH),-87.65062273,41.95235325
GILL (JOSEPH),-87.65053324,41.95226801
GILL (JOSEPH),-87.65069694,41.95242835
GILL (JOSEPH),-87.65055445,41.95196453
GILL (JOSEPH),-87.65001732,41.95253618
GINKGO,-87.71201972,41.86098234
GLADSTONE (WILLIAM),-87.77264283,41.97913663
GLADSTONE (WILLIAM),-87.77303043,41.97864384
GLADSTONE (WILLIAM),-87.77302489,41.97957134
GLADSTONE (WILLIAM),-87.77304737,41.97937049
GLADYS (GUNDERSON),-87.70876943,41.87608252
GLADYS (GUNDERSON),-87.70869521,41.87594139
GLADYS (GUNDERSON),-87.7088979,41.87594558
GOLDBERG (LOUIS),-87.66565974,42.01066244
GOLDEN GATE,-87.61193571,41.6576292
GOLDEN GATE,-87.61173337,41.65881283
GOLDEN GATE,-87.61154431,41.65774789
GOLDEN GATE,-87.61105649,41.65767982
GOLDEN GATE,-87.61107994,41.65804933
GOMPERS (SAMUEL),-87.72916374,41.97369776
GOMPERS (SAMUEL),-87.73123993,41.97364643
GOMPERS (SAMUEL),-87.73701824,41.97645434
GOMPERS (SAMUEL),-87.73444803,41.97580732
GOMPERS (SAMUEL),-87.73651205,41.97618407
GOMPERS (SAMUEL),-87.73755388,41.97625863
GOMPERS (SAMUEL),-87.73232484,41.9750472
GOMPERS (SAMUEL),-87.73481574,41.97588554
GOMPERS (SAMUEL),-87.7368964,41.97578438
GOMPERS (SAMUEL),-87.73804108,41.97668296
GOMPERS (SAMUEL),-87.73480217,41.97618944
GOMPERS (SAMUEL),-87.73283561,41.97394349
GOMPERS (SAMUEL),-87.73267345,41.97394264
GOMPERS (SAMUEL),-87.73250663,41.97394522
GOMPERS (SAMUEL),-87.73233524,41.97394087
GOMPERS (SAMUEL),-87.73215918,41.97393995
GOOSEBERRY,-87.66299978,41.96671671
GOUDY (WILLIAM) SQUARE,-87.62690521,41.90560657
GRAND,-87.71501612,41.90119676
GRAND CROSSING,-87.5997741,41.75569747
GRAND CROSSING,-87.60049176,41.75412268
GRAND CROSSING,-87.60043385,41.75590628
GRAND CROSSING,-87.60042049,41.75542734
GRAND CROSSING,-87.59958382,41.75357574
GRAND CROSSING,-87.6000156,41.75442859
GRAND CROSSING,-87.60114897,41.75459639
GRAND CROSSING,-87.60047363,41.75630172
GRAND CROSSING,-87.60116217,41.75565437
GRAND CROSSING,-87.60114755,41.75527646
GRAND CROSSING,-87.60099643,41.75358947
GRAND CROSSING,-87.59963316,41.75644277
GRAND CROSSING,-87.5998098,41.75643917
GRAND CROSSING,-87.60110372,41.75635769
GRAND CROSSING,-87.60126144,41.75635397
GRAND CROSSING,-87.59954585,41.75469479
GRAND CROSSING,-87.59972243,41.75469592
GRAND CROSSING,-87.59991932,41.75568423
GRANDPARENTS',-87.83879197,41.97861073
GRANT (ULYSSES),-87.61986667,41.87892759
GRANT (ULYSSES),-87.62167462,41.87046876
GRANT (ULYSSES),-87.62332648,41.87186904
GRANT (ULYSSES),-87.61743537,41.88347588
GRANT (ULYSSES),-87.61823659,41.87019828
GRANT (ULYSSES),-87.61931389,41.8701559
GRANT (ULYSSES),-87.61934663,41.87075485
GRANT (ULYSSES),-87.61825673,41.87074807
GRANT (ULYSSES),-87.61827982,41.87103286
GRANT (ULYSSES),-87.61937016,41.87100038
GRANT (ULYSSES),-87.6193636,41.87158927
GRANT (ULYSSES),-87.61826002,41.87163148
GRANT (ULYSSES),-87.61828344,41.87188683
GRANT (ULYSSES),-87.61938659,41.87188388
GRANT (ULYSSES),-87.61940532,41.87256126
GRANT (ULYSSES),-87.61831495,41.87259374
GRANT (ULYSSES),-87.62188404,41.87286129
GRANT (ULYSSES),-87.62110905,41.87287612
GRANT (ULYSSES),-87.62108208,41.87175699
GRANT (ULYSSES),-87.62184382,41.87175189
GRANT (ULYSSES),-87.61909521,41.88371512
GRANT (ULYSSES),-87.61809169,41.88385952
GRANT (ULYSSES),-87.62105403,41.87133457
GRANT (ULYSSES),-87.6212559,41.87133582
GRANT (ULYSSES),-87.62169145,41.87134646
GRAPE,-87.69934706,41.93346509
GRAVER (PHILIP),-87.66043845,41.70796556
GRAVER (PHILIP),-87.66069205,41.70826184
GRAVER (PHILIP),-87.66009728,41.70767378
GRAVER (PHILIP),-87.66023682,41.70743497
GRAVER (PHILIP),-87.66098021,41.7082609
GRAVER (PHILIP),-87.66114207,41.70824078
GRAVER (PHILIP),-87.66131441,41.70822599
GRAVER (PHILIP),-87.6610084,41.70791611
GREEN (JEFFERY),-87.76661591,42.00015454
GREEN (JEFFERY),-87.76644429,41.99985617
GREEN BRIAR,-87.69633841,41.99122417
GREEN BRIAR,-87.69635918,41.99090762
GREEN BRIAR,-87.6966813,41.99147508
GREEN BRIAR,-87.69611905,41.9919743
GREEN BRIAR,-87.69666929,41.99122384
GREEN BRIAR,-87.69678169,41.99101227
GREEN BRIAR,-87.69608073,41.99115995
GREENBAUM (HENRY),-87.7334013,41.91220766
GREENBAUM (HENRY),-87.73351062,41.91188032
GREENBAUM (HENRY),-87.73328969,41.91188334
GROSS,-87.69653376,41.96888744
GROSS,-87.69678518,41.9689306
HAAS (JOSEPH),-87.69649619,41.92515739
HAAS (JOSEPH),-87.6959344,41.9252166
HAAS (JOSEPH),-87.69599466,41.92518579
HALE (NATHAN),-87.77887114,41.7789168
HALE (NATHAN),-87.77853681,41.77996472
HALE (NATHAN),-87.77960145,41.77932274
HALE (NATHAN),-87.77811361,41.77847091
HALE (NATHAN),-87.77805444,41.78075119
HALE (NATHAN),-87.77798765,41.77999068
HALE (NATHAN),-87.77959197,41.77845693
HALE (NATHAN),-87.77819638,41.7793413
HALE (NATHAN),-87.77963206,41.7810122
HALE (NATHAN),-87.77981264,41.78100885
HALE (NATHAN),-87.77835686,41.7810145
HAMILTON (ALEXANDER),-87.6356027,41.76251303
HAMILTON (ALEXANDER),-87.63576846,41.76234876
HAMILTON (ALEXANDER),-87.63765973,41.76134868
JACKSON (ANDREW),-87.58554472,41.7755649
JACKSON (ANDREW),-87.58553235,41.77575362
JACKSON (MAHALIA),-87.63885817,41.74212796
JACKSON (MAHALIA),-87.63885686,41.7422495
JACKSON (MAHALIA),-87.6390123,41.74230654
JACKSON (MAHALIA),-87.63901993,41.74217802
JACKSON (MAHALIA),-87.63906707,41.74214792
JACKSON (MAHALIA),-87.63922576,41.74219329
JACKSON (MAHALIA),-87.63923021,41.74206943
JACKSON (MAHALIA),-87.63907462,41.74202641
JEFFERSON (NANCY),-87.70400319,41.88602959
JEFFERSON (NANCY),-87.70424925,41.88602658
JENSEN (CHRIST),-87.72123171,41.96566448
JENSEN (CHRIST),-87.7212295,41.96589554
KEDVALE,-87.72999361,41.90657068
KEDVALE,-87.72999804,41.90669277
KELLY (EDWARD),-87.69363277,41.81809204
KELLY (EDWARD),-87.69379044,41.81808756
KELLY (EDWARD),-87.69379393,41.8179774
KELLY (EDWARD),-87.69362673,41.81797885
KELVYN (WILLIAM),-87.73855016,41.92908679
KELVYN (WILLIAM),-87.73855652,41.92926072
KENSINGTON,-87.61579732,41.67988206
KENSINGTON,-87.61580488,41.68011652
KENSINGTON,-87.61579163,41.67982199
KEN-WELL,-87.73352027,41.93469898
KEN-WELL,-87.73329682,41.93471306
KILBOURN,-87.73911653,41.94553988
KILBOURN,-87.73899602,41.94545922
KILBOURN,-87.73904308,41.94534036
KILBOURN,-87.73916865,41.94542486
LA FOLLETTE (ROBERT),-87.75416069,41.90571512
LA FOLLETTE (ROBERT),-87.75416002,41.90550739
LA FOLLETTE (ROBERT),-87.75128611,41.9056608
LA FOLLETTE (ROBERT),-87.75206375,41.90518236
LAKE MEADOWS,-87.61246505,41.83759282
LAKE MEADOWS,-87.61253043,41.83743688
LAKE MEADOWS,-87.61274347,41.8374892
LAKE MEADOWS,-87.61267808,41.83764514
LAMB (HAROLD),-87.6577105,41.69614751
LAMB (HAROLD),-87.65770749,41.69593196
LANGLEY,-87.60565824,41.68963582
LANGLEY,-87.60563535,41.68963663
LAWLER (MICHAEL),-87.75173533,41.77656647
LAWLER (MICHAEL),-87.7519868,41.7765606
LAWLER (MICHAEL),-87.75166718,41.77671263
LAWLER (MICHAEL),-87.75148257,41.77671527
LAWLER (MICHAEL),-87.75148172,41.77680936
LAWLER (MICHAEL),-87.75166796,41.77680197
LE CLAIRE COURTS - HEARST COMM. CTR.,-87.75282144,41.81308905
LE CLAIRE COURTS - HEARST COMM. CTR.,-87.75291226,41.8131867
LE CLAIRE COURTS - HEARST COMM. CTR.,-87.75282534,41.81329203
LE CLAIRE COURTS - HEARST COMM. CTR.,-87.75273647,41.81318867
LEGION,-87.70817761,41.98897353
LEGION,-87.70791672,41.98900832
LEGION,-87.70796855,41.98919345
LEGION,-87.70823201,41.98915677
LELAND GIANTS,-87.64084231,41.75683738
LELAND GIANTS,-87.64075762,41.75694191
LELAND GIANTS,-87.64085798,41.7570453
LELAND GIANTS,-87.64094861,41.75694306
LEVIN (JOHN),-87.76249675,41.88812036
LEVIN (JOHN),-87.76235717,41.88819516
LEVIN (JOHN),-87.7625081,41.88826511
LEVIN (JOHN),-87.76263926,41.88819027
LIN (MARGARET HIE DING),-87.62694012,41.85804654
LIN (MARGARET HIE DING),-87.62663583,41.85804467
LINCOLN (ABRAHAM),-87.63008024,41.91587168
LINCOLN (ABRAHAM),-87.62998529,41.91597724
LINCOLN (ABRAHAM),-87.63008643,41.91608507
LINCOLN (ABRAHAM),-87.63018003,41.91597313
LINDBLOM (ROBERT),-87.67512061,41.78319985
LINDBLOM (ROBERT),-87.67538038,41.78319419
LINDBLOM (ROBERT),-87.67538209,41.78340145
LINDBLOM (ROBERT),-87.67512427,41.78340283
LINDEN,-87.72577914,41.90209901
LINDEN,-87.72603464,41.90209345
LOWE (SAMUEL),-87.64142235,41.79892121
LOWE (SAMUEL),-87.64142337,41.79911948
LOYOLA,-87.6617443,42.01247961
MAYFAIR,-87.74173435,41.96277266
MAYFAIR,-87.74164143,41.96286587
MAYFAIR,-87.74174509,41.96296947
MAYFAIR,-87.74183809,41.96286688
MAYFAIR,-87.74199813,41.96343455
MCGUANE (JOHN),-87.64802383,41.84126571
MCGUANE (JOHN),-87.64802791,41.84148013
MCGUANE (JOHN),-87.6481167,41.8413687
MCGUANE (JOHN),-87.64791918,41.8413699
MCKINLEY (WILLIAM),-87.68072504,41.82335189
MCKINLEY (WILLIAM),-87.68090345,41.82334528
MCKINLEY (WILLIAM),-87.68099665,41.82345062
MCKINLEY (WILLIAM),-87.68090385,41.82355682
MCKINLEY (WILLIAM),-87.68074844,41.82355594
MCKINLEY (WILLIAM),-87.68063478,41.8234581
MEMORIAL,-87.62882362,41.76147163
MEMORIAL,-87.62883364,41.7616686
MEMORIAL,-87.6293637,41.76107382
MERRILL (GEORGE),-87.57191126,41.71913897
MERRILL (GEORGE),-87.57205274,41.7191399
MERRILL (GEORGE),-87.57204996,41.71924113
MERRILL (GEORGE),-87.57192433,41.71924387
METCALFE (RALPH),-87.62659457,41.81723036
METCALFE (RALPH),-87.62672893,41.81729026
METCALFE (RALPH),-87.62686467,41.8172244
METCALFE (RALPH),-87.62673797,41.81716263
METCALFE (RALPH),-87.62663729,41.81705148
METCALFE (RALPH),-87.6265568,41.8169576
METCALFE (RALPH),-87.62663945,41.8168552
METCALFE (RALPH),-87.62673262,41.81695487
METCALFE (RALPH),-87.62765703,41.81675474
MEYERING (WILLIAM),-87.61547456,41.76469327
MEYERING (WILLIAM),-87.61572911,41.76468685
MEYERING (WILLIAM),-87.61622726,41.76431371
MICEK (FRANK),-87.67749564,41.79746806
MICEK (FRANK),-87.6777445,41.79746278
MILLARD (ALDEN),-87.71601389,41.8635547
MILLARD (ALDEN),-87.71614645,41.86355542
MINUTEMAN,-87.7637602,41.785746
MINUTEMAN,-87.76377494,41.78587947
MINUTEMAN,-87.76390706,41.78587536
MINUTEMAN,-87.76391142,41.78574317
MINUTEMAN,-87.76403138,41.78567468
MINUTEMAN,-87.76403499,41.78580691
MINUTEMAN,-87.76416232,41.78580516
MINUTEMAN,-87.76415241,41.78566575
MONTICELLO,-87.71836479,41.91408826
MONTICELLO,-87.7183774,41.91431796
MOORE (MAURICE),-87.75191395,41.8781457
MOORE (MAURICE),-87.75190556,41.87794555
MOORE (MAURICE),-87.75233895,41.87799519
MORAN (TERRANCE),-87.6545265,41.78992092
MORAN (TERRANCE),-87.65453076,41.79011081
MORGAN (THOMAS LEEDS) FIELD,-87.6472411,41.68188345
MORGAN (THOMAS LEEDS) FIELD,-87.64724149,41.68172718
MORGAN (THOMAS LEEDS) FIELD,-87.64737503,41.68172035
MORGAN (THOMAS LEEDS) FIELD,-87.64738094,41.68188238
MORGAN (THOMAS LEEDS) FIELD,-87.64736403,41.68144014
MORGAN (THOMAS LEEDS) FIELD,-87.64736976,41.68161836
MOZART (AMADEUS),-87.72382182,41.91759298
MOZART (AMADEUS),-87.72393376,41.91779196
MOZART (AMADEUS),-87.72395556,41.9178275
MOZART (AMADEUS),-87.72407376,41.9180336
MURRAY (DAVID),-87.66807981,41.76086167
MURRAY (DAVID),-87.66781083,41.76085815
NORMANDY,-87.78830839,41.79788642
NORMANDY,-87.78831774,41.7980673
NORWOOD,-87.79273515,41.98551359
NORWOOD,-87.79277005,41.98561476
NORWOOD,-87.79292764,41.9855848
OAKDALE,-87.64953093,41.7200604
OAKDALE,-87.64960942,41.71984745
OGDEN (WILLIAM),-87.6582519,41.77731169
OGDEN (WILLIAM),-87.65825557,41.77750752
OGDEN (WILLIAM),-87.65799587,41.77750886
OGDEN (WILLIAM),-87.65799025,41.77731586
OGDEN (WILLIAM),-87.65581595,41.77476659
OGDEN (WILLIAM),-87.65582634,41.77498963
OGDEN (WILLIAM),-87.6558277,41.77510207
OGDEN (WILLIAM),-87.65584063,41.77532512
OGDEN (WILLIAM),-87.65582243,41.77487716
OGDEN (WILLIAM),-87.65583165,41.77521073
O'HALLAREN (BERNARD),-87.66854197,41.74187501
O'HALLAREN (BERNARD),-87.66869682,41.74187064
O'HALLAREN (BERNARD),-87.66870171,41.74207883
O'HALLAREN (BERNARD),-87.66854691,41.74207793
OHIO,-87.74451478,41.89153732
OHIO,-87.74451887,41.8917669
OHIO & HARDING,-87.72455417,41.89190355
OHIO & HARDING,-87.72426043,41.89190485
OLYMPIA,-87.81609455,41.99949139
OLYMPIA,-87.81610574,41.99937139
OLYMPIA,-87.81625677,41.99933395
OLYMPIA,-87.81625579,41.99945591
ORIOLE,-87.81468577,41.97906895
ORIOLE,-87.81491122,41.97898231
ORIOLE,-87.81491982,41.97918244
OWENS (JESSE),-87.57544059,41.73686955
OWENS (JESSE),-87.57543838,41.73665157
OZ,-87.64728826,41.92169797
OZ,-87.64717945,41.92158297
OZ,-87.64727313,41.92147276
OZ,-87.64737403,41.92158176
PALMER (POTTER),-87.61474868,41.69194902
PALMER (POTTER),-87.61443871,41.69195661
PALMER (POTTER),-87.61423994,41.69225314
PALMER (POTTER),-87.61425636,41.69249147
PARK NO. 500,-87.72315332,41.87108926
PARK NO. 500,-87.72345549,41.87108459
PASCHEN (CHRISTIAN),-87.67999212,42.00916996
PASCHEN (CHRISTIAN),-87.67999044,42.00906063
PETERSON (PEHR SAMUEL),-87.72181769,41.98832789
PETERSON (PEHR SAMUEL),-87.72191441,41.98843132
PETERSON (PEHR SAMUEL),-87.72182527,41.98853661
PETERSON (PEHR SAMUEL),-87.72172659,41.98843889
PIETROWSKI (SYLVESTER),-87.53815074,41.71989404
PIETROWSKI (SYLVESTER),-87.53816064,41.720095
PLEASANT POINT,-87.79737387,41.99852444
PLEASANT POINT,-87.79746219,41.99862203
PLEASANT POINT,-87.79754533,41.99852012
PLEASANT POINT,-87.79745015,41.9984225
POTTAWATTOMIE,-87.67741193,42.01543136
POTTAWATTOMIE,-87.67751614,42.01554868
POTTAWATTOMIE,-87.67763653,42.01548981
POTTAWATTOMIE,-87.67753396,42.01536893
RAINBOW BEACH,-87.55438777,41.76019864
RAINBOW BEACH,-87.55437013,41.7600846
RAINBOW BEACH,-87.55452426,41.76011768
RAINBOW BEACH,-87.55453233,41.760237
RAINBOW BEACH,-87.55120873,41.75753352
RAINBOW BEACH,-87.55139456,41.757703
RAINBOW BEACH,-87.55160232,41.75758055
RAINBOW BEACH,-87.55141029,41.75741714
RAINBOW BEACH,-87.55160575,41.75729767
RAINBOW BEACH,-87.55179353,41.7574748
REYES (GUADALUPE),-87.64774874,41.85648
REYES (GUADALUPE),-87.64788882,41.8564049
REYES (GUADALUPE),-87.64804311,41.8564708
REYES (GUADALUPE),-87.64789254,41.85654741
RIVER,-87.70455794,41.97264764
RIVER,-87.70456007,41.9726255
ROBICHAUX (JOSEPH),-87.63408728,41.72629876
ROBICHAUX (JOSEPH),-87.63409051,41.7264703
ROBICHAUX (JOSEPH),-87.63409767,41.72651418
ROBICHAUX (JOSEPH),-87.63409568,41.72669712
ROBICHAUX (JOSEPH),-87.63399744,41.72637254
ROBICHAUX (JOSEPH),-87.63417797,41.72638126
ROBICHAUX (JOSEPH),-87.63418325,41.72659855
ROBICHAUX (JOSEPH),-87.63400009,41.72659744
ROBINSON (JACKIE),-87.64875081,41.70138553
ROBINSON (JACKIE),-87.64890109,41.70145194
ROBINSON (JACKIE),-87.64861496,41.70145619
ROBINSON (JACKIE),-87.64874616,41.70152368
ROSEDALE,-87.78589999,41.98904471
ROSEDALE,-87.78576647,41.98897738
ROSEDALE,-87.78553005,41.98936572
ROSEDALE,-87.78601491,41.98923464
ROSENBLUM (J. LESLIE),-87.57741971,41.75743269
ROSENBLUM (J. LESLIE),-87.57742557,41.75761973
ROSENBLUM (J. LESLIE),-87.5774266,41.757425
